Unnamed: 0,date,favourites_count,followers_count,language,location,retweet_count,screen_name,tweet,tweet_id,verified,hashtags,clean_tweet,processed_tweet
20,2020-05-16 04:09:38,1962.0,4673.0,en,United States,0.0,peacentapluv,@IsadoraBright 1) Violent physical abuse is never ok. 2) Social distancing and wearing a mask in public is required. The lady had the right to not sell the cigars to the man who was jeopardizing her health #COVID19 #WearAMask #WeAreInThisTogether #NoWeaknessInProtectingEachOther,1.261509085024981e+18,0.0,"['COVID19', 'WearAMask', 'WeAreInThisTogether', 'NoWeaknessInProtectingEachOther']",) Violent physical abuse is never ok. ) Social distancing and wearing a mask in public is required. The lady had the right to not sell the cigars to the man who was jeopardizing her health,"['violent', 'physic', 'abus', 'never', 'ok.', 'social', 'distanc', 'wear', 'mask', 'public', 'requir', 'the', 'ladi', 'right', 'sell', 'cigar', 'man', 'jeopard', 'health']"
16,2020-05-16 04:11:07,38949.0,973.0,en,"Philadelphia, PA",1404.0,jyeh29,"RT @washingtonpost: Places without social distancing have 35 times more likely coronavirus spread, study finds",1.2615094603816305e+18,0.0,[],": Places without social distancing have times more likely coronavirus spread, study finds","[':', 'place', 'without', 'social', 'distanc', 'time', 'like', 'coronaviru', 'spread', 'studi', 'find']"
13,2020-05-16 04:13:46,9215.0,8244.0,en,"Washington, DC",1.0,mariauxpen,"Places without social distancing have 35 times more potential coronavirus spread, study finds",1.2615101281357005e+18,0.0,[],"Places without social distancing have times more potential coronavirus spread, study finds","['place', 'without', 'social', 'distanc', 'time', 'potenti', 'coronaviru', 'spread', 'studi', 'find']"
9,2020-05-16 04:14:23,13931.0,846.0,en,"Culver City, CA",90.0,KellyKentCCUSD,"RT @LDH_ed: Reopening schools in the context of #COVID19 requires attention to important health considerations, including social distancing…",1.261510280611115e+18,0.0,['COVID19'],": Reopening schools in the context of requires attention to important health considerations, including social distancing","[':', 'reopen', 'school', 'context', 'requir', 'attent', 'import', 'health', 'consider', 'includ', 'social', 'distanc']"
0,2020-05-16 04:16:27,2979.0,1148.0,en,"New York, NY",1.0,INFcasso,When @A_Burris585 @JuggaMc @HundoeL and @HcmTrellove was practicing somewhat proper social distancing before COVID 19 hit.,1.261510799908012e+18,0.0,[],When and was practicing somewhat proper social distancing before COVID hit.,"['when', 'practic', 'somewhat', 'proper', 'social', 'distanc', 'covid', 'hit']"
35,2020-05-16 04:20:05,10.0,3981222.0,en,"Washington, DC",90.0,thehill,Study reveals areas that failed at social distancing saw 35 times the number of coronavirus cases,1.2615117168500122e+18,1.0,[],Study reveals areas that failed at social distancing saw times the number of coronavirus cases,"['studi', 'reveal', 'area', 'fail', 'social', 'distanc', 'saw', 'time', 'number', 'coronaviru', 'case']"
30,2020-05-16 04:20:33,21316.0,1389.0,en,Texas,90.0,faziarizvi,RT @thehill: Study reveals areas that failed at social distancing saw 35 times the number of coronavirus cases http…,1.261511834751959e+18,0.0,[],: Study reveals areas that failed at social distancing saw times the number of coronavirus cases http,"[':', 'studi', 'reveal', 'area', 'fail', 'social', 'distanc', 'saw', 'time', 'number', 'coronaviru', 'case', 'http']"
6,2020-05-16 04:20:58,1593.0,127.0,en,"Saint Paul, MN",188.0,nethmisachy,RT @AJEnglish: Pandas keep you company at this restaurant in Bangkok to make sure you adhere to social distancing rules amid #coronavirus 🐼…,1.261511937223e+18,0.0,['coronavirus'],: Pandas keep you company at this restaurant in Bangkok to make sure you adhere to social distancing rules amid,"[':', 'panda', 'keep', 'compani', 'restaur', 'bangkok', 'make', 'sure', 'adher', 'social', 'distanc', 'rule', 'amid']"
32,2020-05-16 04:26:37,13694.0,3772.0,en,Connecticut ,59.0,hwstormercfi,"RT @AmicaAli: A parental note: I learned today that some teens and pre-teens are openly discussing coronavirus, social distancing, Fox News…",1.2615133594443612e+18,0.0,[],": A parental note: I learned today that some teens and pre-teens are openly discussing coronavirus, social distancing, Fox News","[':', 'A', 'parent', 'note', ':', 'learn', 'today', 'teen', 'pre-teen', 'openli', 'discuss', 'coronaviru', 'social', 'distanc', 'fox', 'new']"
29,2020-05-06 03:59:56,31303.0,1136.0,en,USA,2442.0,Rosie_G72,RT @Stellablue9: Trump just arrived here in AZ. No mask and shaking hands. No social distancing. COVID #’s are climbing in AZ. No decline.…,1.2578827653804603e+18,0.0,[],: Trump just arrived here in AZ. No mask and shaking hands. No social distancing. COVID are climbing in AZ. No decline.,"[':', 'trump', 'arriv', 'AZ', 'No', 'mask', 'shake', 'hand', 'No', 'social', 'distanc', 'covid', 'climb', 'AZ', 'No', 'declin']"
15,2020-05-06 04:00:47,29051.0,152.0,en,"Oregon, USA",169.0,mother_toad,"RT @shomaristone: Violent encounter in New York City prompts concerns about unequal policing of social distancing. ""It's just like COVID an…",1.2578829792856556e+18,0.0,[],": Violent encounter in New York City prompts concerns about unequal policing of social distancing. ""It's just like COVID an","[':', 'violent', 'encount', 'new', 'york', 'citi', 'prompt', 'concern', 'unequ', 'polic', 'social', 'distanc', '``', 'It', ""'s"", 'like', 'covid']"
21,2020-05-06 04:01:56,319.0,14.0,en,Orlando,0.0,ChristinaB_86FL,Coronavirus: South Korea records zero domestic cases for third successive day as social distancing relaxes #Coronavirus,1.2578832703495373e+18,0.0,['Coronavirus'],Coronavirus: South Korea records zero domestic cases for third successive day as social distancing relaxes,"['coronaviru', ':', 'south', 'korea', 'record', 'zero', 'domest', 'case', 'third', 'success', 'day', 'social', 'distanc', 'relax']"
7,2020-05-06 04:03:10,46385.0,238.0,en,"Pennsylvania, USA",0.0,Jessica718784,@PKC96356973 @erinkatherine13 @LivingW07780427 @GovernorTomWolf They are finding Covid effects kids way more than previously thought. 12 year old had a heart attack &amp; they’re finding Kawasaki disease. We all know there’s no such thing as social distancing with kids &amp; they bring home EVERYTHING.,1.2578835792726098e+18,0.0,[],They are finding Covid effects kids way more than previously thought. year old had a heart attack &amp; theyre finding Kawasaki disease. We all know theres no such thing as social distancing with kids &amp; they bring home EVERYTHING.,"['they', 'find', 'covid', 'effect', 'kid', 'way', 'previous', 'thought', 'year', 'old', 'heart', 'attack', '&', 'amp', 'theyr', 'find', 'kawasaki', 'diseas', 'We', 'know', 'there', 'thing', 'social', 'distanc', 'kid', '&', 'amp', 'bring', 'home', 'everyth']"
24,2020-05-06 04:04:32,3997.0,43.0,en,"Los Angeles, CA",0.0,GenesisFregoso,"""Coronavirus: South Korea records zero domestic cases for third successive day as social distancing relaxes"" #Coronavirus",1.2578839244804588e+18,0.0,['Coronavirus'],"""Coronavirus: South Korea records zero domestic cases for third successive day as social distancing relaxes""","['``', 'coronaviru', ':', 'south', 'korea', 'record', 'zero', 'domest', 'case', 'third', 'success', 'day', 'social', 'distanc', 'relax', ""''""]"
