,Unnamed: 0,tweet_id,date,screen_name,location,tweet,retweet_count,favourites_count,hashtags,clean_tweet,processed_tweet,followers_count,language,verified
94,94,1295668027959189505,2020-08-18,chantale_perron,,"My very first coffee outside since #COVID19 and i can't say that I'll repeat. Poor ambience. I can't get used to see masks, no matter what i do. It's just a sad and depressing vision of society. But, i tried it. Now back to home coffee. Their decaf sucks anyways. Mine doesn't. pic.twitter.com/TMlvASXDnU",0,0,['COVID19'],"My very first coffee outside since and i can't say that I'll repeat. Poor ambience. I can't get used to see masks, no matter what i do. It's just a sad and depressing vision of society. But, i tried it. Now back to home coffee. Their decaf sucks anyways. Mine doesn't.","['My', 'first', 'coffe', 'outsid', 'sinc', 'ca', ""n't"", 'say', ""'ll"", 'repeat', 'poor', 'ambienc', 'ca', ""n't"", 'get', 'use', 'see', 'mask', 'matter', 'It', ""'s"", 'sad', 'depress', 'vision', 'societi', 'but', 'tri', 'now', 'back', 'home', 'coffe', 'their', 'decaf', 'suck', 'anyway', 'mine', ""n't""]",0,en,
95,95,1295646812406153216,2020-08-18,macaulj2,,"Wish people wouldn't do this. Really harmful for the environment . Not sure which is worse, people's constant littering with their masks or Covid19. #climateemergency pic.twitter.com/5EFYtJUxgN",0,0,['climateemergency'],"Wish people wouldn't do this. Really harmful for the environment . Not sure which is worse, people's constant littering with their masks or Covid19.","['wish', 'peopl', 'would', ""n't"", 'realli', 'harm', 'environ', 'not', 'sure', 'wors', 'peopl', ""'s"", 'constant', 'litter', 'mask', 'covid19']",0,en,
96,96,1295642652369719296,2020-08-18,wendy_runion,,This idiot you call a “president” has created the Trump virus. Only the smart people wear masks! Then you have people who are covid19 positive that can’t attend their loved ones funerals “that died from covid19”but you want them to stand in a line to vote?? #BidenHarris2020,0,0,['BidenHarris2020'],This idiot you call a president has created the Trump virus. Only the smart people wear masks! Then you have people who are covid19 positive that cant attend their loved ones funerals that died from covid19but you want them to stand in a line to vote??,"['thi', 'idiot', 'call', 'presid', 'creat', 'trump', 'viru', 'onli', 'smart', 'peopl', 'wear', 'mask', '!', 'then', 'peopl', 'covid19', 'posit', 'cant', 'attend', 'love', 'one', 'funer', 'die', 'covid19but', 'want', 'stand', 'line', 'vote']",0,en,
97,97,1295619736982749184,2020-08-18,savewildbees,,Some parents are saying there will be impacts on oxygen levels for kids wearing masks all day. As far as I know there's nothing to support that and you know what does impact your oxygen levels?? #COVID19 and the scarred lungs some people have to live with after recovery.,4,50,['COVID19'],Some parents are saying there will be impacts on oxygen levels for kids wearing masks all day. As far as I know there's nothing to support that and you know what does impact your oxygen levels?? and the scarred lungs some people have to live with after recovery.,"['some', 'parent', 'say', 'impact', 'oxygen', 'level', 'kid', 'wear', 'mask', 'day', 'As', 'far', 'know', ""'s"", 'noth', 'support', 'know', 'impact', 'oxygen', 'level', 'scar', 'lung', 'peopl', 'live', 'recoveri']",0,en,
98,98,1295612419276812288,2020-08-18,mshaynerush,,"Hey XGen, what's the R0, spoken are-naught, value for the flu? Ebola? Measles? What about the covid19? Do you know what that is? Flu. Pretty well known. COVID19. Deadlier but we don't know much about it. If masks are ineffective, why are health professionals using them?",0,0,[],"Hey XGen, what's the R0, spoken are-naught, value for the flu? Ebola? Measles? What about the covid19? Do you know what that is? Flu. Pretty well known. COVID19. Deadlier but we don't know much about it. If masks are ineffective, why are health professionals using them?","['hey', 'xgen', ""'s"", 'R0', 'spoken', 'are-naught', 'valu', 'flu', 'ebola', 'measl', 'what', 'covid19', 'Do', 'know', 'flu', 'pretti', 'well', 'known', 'covid19', 'deadlier', ""n't"", 'know', 'much', 'If', 'mask', 'ineffect', 'health', 'profession', 'use']",0,en,
99,99,1295601332322103296,2020-08-18,rizalvi98,,"No matter how you tell this people that mask helps and Covid19 is real, these people are hard headed not until they get the virus and will be fighting for@their lives, maybe they will realize this",0,0,[],"No matter how you tell this people that mask helps and Covid19 is real, these people are hard headed not until they get the virus and will be fighting for lives, maybe they will realize this","['No', 'matter', 'tell', 'peopl', 'mask', 'help', 'covid19', 'real', 'peopl', 'hard', 'head', 'get', 'viru', 'fight', 'live', 'mayb', 'realiz']",0,en,
100,100,1295592459469312003,2020-08-18,next_betty,,I want to make one thing very clear.....wearing a mask when it is 'mandated' does not equate to believing that it works to prevent the spread of Covid19. Many of us are only wearing masks to keep from being fined or to keep our jobs. Never assume otherwise.,0,0,[],I want to make one thing very clear.....wearing a mask when it is 'mandated' does not equate to believing that it works to prevent the spread of Covid19. Many of us are only wearing masks to keep from being fined or to keep our jobs. Never assume otherwise.,"['want', 'make', 'one', 'thing', 'clear', '.....', 'wear', 'mask', ""'mandat"", 'equat', 'believ', 'work', 'prevent', 'spread', 'covid19', 'mani', 'us', 'wear', 'mask', 'keep', 'fine', 'keep', 'job', 'never', 'assum', 'otherwis']",0,en,
101,101,1295591974154784768,2020-08-18,smashlock13,,"Not in Canada. COVID19 second wave could be worse than the first according to Dr WHO (Tam). Apparently, even with masks and suppression of fundamental freedoms COVID19 is more dangerous the second time around",9,41,[],"Not in Canada. COVID19 second wave could be worse than the first according to Dr WHO (Tam). Apparently, even with masks and suppression of fundamental freedoms COVID19 is more dangerous the second time around","['not', 'canada', 'covid19', 'second', 'wave', 'could', 'wors', 'first', 'accord', 'Dr', 'who', 'tam', 'appar', 'even', 'mask', 'suppress', 'fundament', 'freedom', 'covid19', 'danger', 'second', 'time', 'around']",0,en,
102,102,1295588639187951616,2020-08-18,zen4ever2us,,"Mississippi Quarantines 2,035 Students & Teachers as 444 Test Positive for #COVID19. Gov. Tate Reeves attended a press conference with his unmistakable red MAGA mask. While attempting to explaining the infectious spread. He is failing. Badly. …",5,11,['COVID19'],Mississippi Quarantines Students & Teachers as Test Positive for . Gov. Tate Reeves attended a press conference with his unmistakable red MAGA mask. While attempting to explaining the infectious spread. He is failing. Badly.,"['mississippi', 'quarantin', 'student', '&', 'teacher', 'test', 'posit', 'gov', 'tate', 'reev', 'attend', 'press', 'confer', 'unmistak', 'red', 'maga', 'mask', 'while', 'attempt', 'explain', 'infecti', 'spread', 'He', 'fail', 'badli']",0,en,
103,103,1295586222341910528,2020-08-18,conversationedu,,"Despite #COVID19 reemerging in Auckland, public mask wearing is still relatively rare for New Zealanders. Elspeth Tilley @MasseyUni discusses how ethics could guide their everyday decision making: …",1,5,['COVID19'],"Despite reemerging in Auckland, public mask wearing is still relatively rare for New Zealanders. Elspeth Tilley discusses how ethics could guide their everyday decision making:","['despit', 'reemerg', 'auckland', 'public', 'mask', 'wear', 'still', 'rel', 'rare', 'new', 'zealand', 'elspeth', 'tilley', 'discuss', 'ethic', 'could', 'guid', 'everyday', 'decis', 'make', ':']",0,en,
104,104,1290072291368267777,2020-08-02,david_leavitt,,Testing doesn’t cause cases. Idiotically attending group gatherings and not wearing masks causes new cases. #COVID19 #COVIDIOTS #coronavirus,119,576,"['COVID19', 'COVIDIOTS', 'coronavirus']",Testing doesnt cause cases. Idiotically attending group gatherings and not wearing masks causes new cases.,"['test', 'doesnt', 'caus', 'case', 'idiot', 'attend', 'group', 'gather', 'wear', 'mask', 'caus', 'new', 'case']",0,en,
105,105,1289897981177520129,2020-08-02,jerameyanderson,,"Gov. @tatereeves—good morning, it’s Sunday, August 2, 2020 we’re about 6 months into the pandemic. We’ve loss over 1,500 Mississippians and over 60,000 have been infected with #Covid19. What is enough? Issue the statewide order mandating masks. This is Day 28 of my request? #Lead",25,76,"['Covid19', 'Lead']","Gov. morning, its Sunday, August , were about months into the pandemic. Weve loss over Mississippians and over have been infected with . What is enough? Issue the statewide order mandating masks. This is Day of my request?","['gov', 'morn', 'sunday', 'august', 'month', 'pandem', 'weve', 'loss', 'mississippian', 'infect', 'what', 'enough', 'issu', 'statewid', 'order', 'mandat', 'mask', 'thi', 'day', 'request']",0,en,
106,106,1289810343837855744,2020-08-02,jerimiller110,,"Their rights? What about the rights of other people to stay safe from COVID19? These guys maybe could have set up by appt visits, made masks used, only a few patrons at a time, using safe distancing, wiping down equipment thoroughly between users. 🙄 …",0,0,[],"Their rights? What about the rights of other people to stay safe from COVID19? These guys maybe could have set up by appt visits, made masks used, only a few patrons at a time, using safe distancing, wiping down equipment thoroughly between users.","['their', 'right', 'what', 'right', 'peopl', 'stay', 'safe', 'covid19', 'these', 'guy', 'mayb', 'could', 'set', 'appt', 'visit', 'made', 'mask', 'use', 'patron', 'time', 'use', 'safe', 'distanc', 'wipe', 'equip', 'thoroughli', 'user']",0,en,
107,107,1289792050800390145,2020-08-02,budman99wi,,"Over 148,000 Americans 🇺🇸 have died. We are not showing them any respect or learning from the senseless deaths that could be avoided by wearing a mask. Obviously Washington County and other counties are failing as #COVID19 # 's keep⬆⬆ #WearADamnMask",0,0,"['COVID19', 'WearADamnMask']",Over Americans have died. We are not showing them any respect or learning from the senseless deaths that could be avoided by wearing a mask. Obviously Washington County and other counties are failing as 's keep,"['over', 'american', 'die', 'We', 'show', 'respect', 'learn', 'senseless', 'death', 'could', 'avoid', 'wear', 'mask', 'obvious', 'washington', 'counti', 'counti', 'fail', ""'s"", 'keep']",0,en,
108,108,1294625527534432258,2020-08-15,rebeccayu,,"Why wear masks? #Humility, #Kindness #Community @MarchForScience @jkwan_md @KashPrime @Samir_Grover @AngelaMCheung @masks4canada @MaskupCanada #COVID19 #MasksSaveLives pic.twitter.com/qOIMDXhiqz",41,76,"['Humility', 'Kindness', 'Community', 'COVID19', 'MasksSaveLives']","Why wear masks? ,","['whi', 'wear', 'mask']",0,en,
109,109,1294845682734563328,2020-08-15,ncleanne,,So upset. Just learned that 2 friends I love a lot are sick with #COVID19 🙏 Wear a damn mask and act like you care about someone besides yourself! I’m done being nice about it.,3,19,['COVID19'],So upset. Just learned that friends I love a lot are sick with Wear a damn mask and act like you care about someone besides yourself! Im done being nice about it.,"['So', 'upset', 'just', 'learn', 'friend', 'love', 'lot', 'sick', 'wear', 'damn', 'mask', 'act', 'like', 'care', 'someon', 'besid', '!', 'Im', 'done', 'nice']",0,en,
110,110,1290798552910684162,2020-08-04,waltermasterson,,This Doctor doesn’t believe in masks. The liberal media doesn’t want you to know about him! Share this with a Patriot!🇺🇸🇺🇸🇺🇸❤️❤️❤️#covid19 #5G pic.twitter.com/GsCUDraYK4,55,227,"['covid19', '5G']",This Doctor doesnt believe in masks. The liberal media doesnt want you to know about him! Share this with a Patriot!,"['thi', 'doctor', 'doesnt', 'believ', 'mask', 'the', 'liber', 'media', 'doesnt', 'want', 'know', '!', 'share', 'patriot', '!']",0,en,
111,111,1290773969935765505,2020-08-04,cherokeenation,,"#CherokeeNation citizen Frankie Hargis, the CN Registrar and a #COVID19 survivor, shares her experience with the virus, why wearing a mask is important, and the reality of what can happen if safety precautions are not taken seriously. Watch here: … pic.twitter.com/EPAnZTfBro",15,48,"['CherokeeNation', 'COVID19']","citizen Frankie Hargis, the CN Registrar and a survivor, shares her experience with the virus, why wearing a mask is important, and the reality of what can happen if safety precautions are not taken seriously. Watch here:","['citizen', 'franki', 'hargi', 'CN', 'registrar', 'survivor', 'share', 'experi', 'viru', 'wear', 'mask', 'import', 'realiti', 'happen', 'safeti', 'precaut', 'taken', 'serious', 'watch', ':']",0,en,
112,112,1290724739787436035,2020-08-04,calabro13sports,,I had a ‘brave guy’ on Facebook call me a “sheep” for wearing a face mask. Thanks for making feel like I was back on the Westlake Elementary school playground. Please don’t take my lunchbox bully!! Lol. #COVID19,18,907,['COVID19'],I had a brave guy on Facebook call me a sheep for wearing a face mask. Thanks for making feel like I was back on the Westlake Elementary school playground. Please dont take my lunchbox bully!! Lol.,"['brave', 'guy', 'facebook', 'call', 'sheep', 'wear', 'face', 'mask', 'thank', 'make', 'feel', 'like', 'back', 'westlak', 'elementari', 'school', 'playground', 'pleas', 'dont', 'take', 'lunchbox', 'bulli', '!', '!', 'lol']",0,en,
113,113,1290630955816882177,2020-08-04,jerameyanderson,,"Gov. @tatereeves, today in your Executive Order you should include a statewide mask mandate. A proactive common sense approach is how we better mitigate #COVID19.",21,95,['COVID19'],"Gov. , today in your Executive Order you should include a statewide mask mandate. A proactive common sense approach is how we better mitigate .","['gov', 'today', 'execut', 'order', 'includ', 'statewid', 'mask', 'mandat', 'A', 'proactiv', 'common', 'sens', 'approach', 'better', 'mitig']",0,en,
114,114,1290674423763214337,2020-08-04,catreidtv,,Really impressed by the @KCElectionBd precautions at my polling place. Stylus pen was thrown into a bucket to be cleaned after use. Plexiglass shields between poll workers and voters. Workers in masks and gloves #COVID19 #primaryelection #moleg #voting pic.twitter.com/Jd8l3D6zRG,3,35,"['COVID19', 'primaryelection', 'moleg', 'voting']",Really impressed by the precautions at my polling place. Stylus pen was thrown into a bucket to be cleaned after use. Plexiglass shields between poll workers and voters. Workers in masks and gloves,"['realli', 'impress', 'precaut', 'poll', 'place', 'stylu', 'pen', 'thrown', 'bucket', 'clean', 'use', 'plexiglass', 'shield', 'poll', 'worker', 'voter', 'worker', 'mask', 'glove']",0,en,
115,115,1290608846155788291,2020-08-04,stlcitygov,,Good morning St. Louis and happy #ElectionDay 🗳 The polls are now open until 7 pm. Please follow @stl_board for updates. 📍 You can use this link to find your polling place as some have moved due to #covid19. And don’t forget your mask! … pic.twitter.com/XAgUJzNRHt,3,5,"['ElectionDay', 'covid19']",Good morning St. Louis and happy The polls are now open until pm. Please follow for updates. You can use this link to find your polling place as some have moved due to . And dont forget your mask!,"['good', 'morn', 'st.', 'loui', 'happi', 'the', 'poll', 'open', 'pm', 'pleas', 'follow', 'updat', 'you', 'use', 'link', 'find', 'poll', 'place', 'move', 'due', 'and', 'dont', 'forget', 'mask', '!']",0,en,
116,116,1291104448618663941,2020-08-05,michaelhirsh4,,Mask up Massachusetts is a new campaign to promote using a mask. Masks make a huge difference in preventing the spread of Covid19. Thanks for protecting the Piblic Health. Send a selfie wearing a mask to #MaskUpMA 👏🏻👍🙏 pic.twitter.com/0j9nQtGp3e,12,47,['MaskUpMA'],Mask up Massachusetts is a new campaign to promote using a mask. Masks make a huge difference in preventing the spread of Covid19. Thanks for protecting the Piblic Health. Send a selfie wearing a mask to,"['mask', 'massachusett', 'new', 'campaign', 'promot', 'use', 'mask', 'mask', 'make', 'huge', 'differ', 'prevent', 'spread', 'covid19', 'thank', 'protect', 'piblic', 'health', 'send', 'selfi', 'wear', 'mask']",0,en,
117,117,1291093448221745153,2020-08-05,hanigsberg,,An opportunity for compassion and empathy missed at a store for kids of all places! Consider another approach and check out tips on masking & children with disabilities … #COVID19 #Masks4All #Disney 😷 …,7,29,"['COVID19', 'Masks4All', 'Disney']",An opportunity for compassion and empathy missed at a store for kids of all places! Consider another approach and check out tips on masking & children with disabilities,"['An', 'opportun', 'compass', 'empathi', 'miss', 'store', 'kid', 'place', '!', 'consid', 'anoth', 'approach', 'check', 'tip', 'mask', '&', 'children', 'disabl']",0,en,
118,118,1290938079709138944,2020-08-05,laurahalm1011,,Coming up on 10/11 This Morning: ✔️ #LNK business in front of judge today deciding whether to close - all due to mask mandate ✔️ Questions looming over future of #Husker football season ✔️ York teacher getting creative to keep kids safe as school starts #COVID19 .@1011_News,2,3,"['LNK', 'Husker', 'COVID19']",Coming up on /11 This Morning: business in front of judge today deciding whether to close - all due to mask mandate Questions looming over future of football season York teacher getting creative to keep kids safe as school starts .,"['come', '/11', 'thi', 'morn', ':', 'busi', 'front', 'judg', 'today', 'decid', 'whether', 'close', '-', 'due', 'mask', 'mandat', 'question', 'loom', 'futur', 'footbal', 'season', 'york', 'teacher', 'get', 'creativ', 'keep', 'kid', 'safe', 'school', 'start']",0,en,
119,119,1290926649874284544,2020-08-05,greyhoodiefilms,,"Yea, you can survive #COVID19 You can also survive a bullet but that don’t mean I wanna get shot. So, yea I’m just gonna wear a mask when it’s needed.",1,4,['COVID19'],"Yea, you can survive You can also survive a bullet but that dont mean I wanna get shot. So, yea Im just gonna wear a mask when its needed.","['yea', 'surviv', 'you', 'also', 'surviv', 'bullet', 'dont', 'mean', 'wan', 'na', 'get', 'shot', 'So', 'yea', 'Im', 'gon', 'na', 'wear', 'mask', 'need']",0,en,
120,120,1295008762252496898,2020-08-16,j_shackelford,,"Today’s a great day for @GovParsonMO to issue a 4-6 week statewide mask mandate. We must do all we can to flatten the curve, lower our case numbers, and stop the spread of #COVID19 This will help our: - Schools, students, and teachers - Econony, businesses, and employees",14,41,['COVID19'],"Todays a great day for to issue a -6 week statewide mask mandate. We must do all we can to flatten the curve, lower our case numbers, and stop the spread of This will help our: - Schools, students, and teachers - Econony, businesses, and employees","['today', 'great', 'day', 'issu', '-6', 'week', 'statewid', 'mask', 'mandat', 'We', 'must', 'flatten', 'curv', 'lower', 'case', 'number', 'stop', 'spread', 'thi', 'help', ':', '-', 'school', 'student', 'teacher', '-', 'econoni', 'busi', 'employe']",0,en,
121,121,1294886672342159361,2020-08-16,javlonvakhabov,,The #Tashkent Subway is now available to the public w/ precautions against the spread of #COVID19. All passengers're required to wear masks&go through the temperature screening. In’19 @nytimes mentioned the 🇺🇿capital as “home to one of the world’s most ornate subway systems”. pic.twitter.com/RYJ4oHmX6u,9,35,"['Tashkent', 'COVID19']",The Subway is now available to the public w/ precautions against the spread of . All passengers're required to wear masks&go through the temperature screening. In19 mentioned the capital as home to one of the worlds most ornate subway systems.,"['the', 'subway', 'avail', 'public', 'w/', 'precaut', 'spread', 'all', 'passeng', ""'re"", 'requir', 'wear', 'mask', '&', 'go', 'temperatur', 'screen', 'in19', 'mention', 'capit', 'home', 'one', 'world', 'ornat', 'subway', 'system']",0,en,
122,122,1295106141379268609,2020-08-16,globalmedicdmgf,,We teamed up with @VaughanFire to distribute soap and masks and promote the three P's of COVID-19 safety. #COVID19 #StrongerTogether pic.twitter.com/30Jk5FI1VF,4,17,"['COVID19', 'StrongerTogether']",We teamed up with to distribute soap and masks and promote the three P's of COVID-19 safety.,"['We', 'team', 'distribut', 'soap', 'mask', 'promot', 'three', 'P', ""'s"", 'covid-19', 'safeti']",0,en,
123,123,1295081155629182976,2020-08-16,soulparole,,"I can appreciate @WalmartCanada having a mandatory face mask policy to keep us all safe from #Covid19 but, when you get to the till & see their ancient no-tap debit machines, it strikes me as just a bit hypocritical.",4,16,['Covid19'],"I can appreciate having a mandatory face mask policy to keep us all safe from but, when you get to the till & see their ancient no-tap debit machines, it strikes me as just a bit hypocritical.","['appreci', 'mandatori', 'face', 'mask', 'polici', 'keep', 'us', 'safe', 'get', 'till', '&', 'see', 'ancient', 'no-tap', 'debit', 'machin', 'strike', 'bit', 'hypocrit']",0,en,
124,124,1295040580146401281,2020-08-16,hanigsberg,,We are #InItTogether and #ForTheLongHaul to control the spread of #COVID19. Just ordered a new stock of reuseable masks for the family from @ROOTS with a part of the proceeds going to the @FrontLineFund supporting Canada’s hospitals including @HBKidsHospital 😷 🇨🇦👏 …,3,16,"['InItTogether', 'ForTheLongHaul', 'COVID19']",We are and to control the spread of . Just ordered a new stock of reuseable masks for the family from with a part of the proceeds going to the supporting Canadas hospitals including,"['We', 'control', 'spread', 'just', 'order', 'new', 'stock', 'reuseabl', 'mask', 'famili', 'part', 'proce', 'go', 'support', 'canada', 'hospit', 'includ']",0,en,
125,125,1294876596537634817,2020-08-16,alexeimum,,@Uber_Support @Uber__Canada @UberEats Can i ask why you disabled my #UberEats account after I made multiple reports about your drivers not wear masks? What did I do wrong? #WearADamnMask #COVID19 #Uber #SavingLives #UberEats Was asking for my safety and family safety to much? pic.twitter.com/mrVxYxKsGZ,1,0,"['UberEats', 'WearADamnMask', 'COVID19', 'Uber', 'SavingLives', 'UberEats']",Can i ask why you disabled my account after I made multiple reports about your drivers not wear masks? What did I do wrong? Was asking for my safety and family safety to much?,"['can', 'ask', 'disabl', 'account', 'made', 'multipl', 'report', 'driver', 'wear', 'mask', 'what', 'wrong', 'wa', 'ask', 'safeti', 'famili', 'safeti', 'much']",0,en,
126,126,1294874062699798528,2020-08-16,zimaluv,,"Everyone go follow my sister @Itzlotto22 she making mask 😷 #mask #support#smallbusiness #businessowner #businessnetwork #coronavirus #covid19 @ Orange, Ohio …",0,0,"['mask', 'support', 'smallbusiness', 'businessowner', 'businessnetwork', 'coronavirus', 'covid19']","Everyone go follow my sister she making mask Orange, Ohio","['everyon', 'go', 'follow', 'sister', 'make', 'mask', 'orang', 'ohio']",0,en,
127,127,1294861774118768640,2020-08-16,thecocowitch,,I got a new mask! macmkt #covid19 #mask @ Two Dogs Taphouse …,0,0,"['covid19', 'mask']",I got a new mask! macmkt Two Dogs Taphouse,"['got', 'new', 'mask', '!', 'macmkt', 'two', 'dog', 'taphous']",0,en,
128,128,1291783923975020544,2020-08-07,willisfromtheyo,,"Our inpatient #COVID19 admissions have dropped by 60% since the mask mandates were put in place, and the lowest it’s been since the beginning of June when everything opened back up. In case you still don’t think it makes a difference.",19,120,['COVID19'],"Our inpatient admissions have dropped by % since the mask mandates were put in place, and the lowest its been since the beginning of June when everything opened back up. In case you still dont think it makes a difference.","['our', 'inpati', 'admiss', 'drop', '%', 'sinc', 'mask', 'mandat', 'put', 'place', 'lowest', 'sinc', 'begin', 'june', 'everyth', 'open', 'back', 'In', 'case', 'still', 'dont', 'think', 'make', 'differ']",0,en,
129,129,1291713864959238147,2020-08-07,davidmweissman,,"You and your pundits called the virus a hoax, you kept saying it will disappear, it took you months to finally act, it took you months to finally wear a mask, you are responsible for the 160,000 lives lost to #COVID19.",153,1711,['COVID19'],"You and your pundits called the virus a hoax, you kept saying it will disappear, it took you months to finally act, it took you months to finally wear a mask, you are responsible for the lives lost to .","['you', 'pundit', 'call', 'viru', 'hoax', 'kept', 'say', 'disappear', 'took', 'month', 'final', 'act', 'took', 'month', 'final', 'wear', 'mask', 'respons', 'live', 'lost']",0,en,
130,130,1291871468796731397,2020-08-07,markpochapin,,I cannot stress enough how important it is to wear a mask. Wearing a mask protects ourselves and each other from #COVID19. It also shows #respect. I am thrilled that @ACG is supporting this important initiative. So #MaskUp ! #GITwitter …,13,36,"['COVID19', 'respect', 'MaskUp', 'GITwitter']",I cannot stress enough how important it is to wear a mask. Wearing a mask protects ourselves and each other from . It also shows . I am thrilled that is supporting this important initiative. So !,"['stress', 'enough', 'import', 'wear', 'mask', 'wear', 'mask', 'protect', 'It', 'also', 'show', 'thrill', 'support', 'import', 'initi', 'So', '!']",0,en,
131,131,1291788353122140160,2020-08-07,laradonsky,,Parents should support their children of all ages to wear #masks now. Then wearing masks in #school will not be a novelty when school reopens. #COVID19 #BacktoSchoolPlanning @tdsb,4,24,"['masks', 'school', 'COVID19', 'BacktoSchoolPlanning']",Parents should support their children of all ages to wear now. Then wearing masks in will not be a novelty when school reopens.,"['parent', 'support', 'children', 'age', 'wear', 'then', 'wear', 'mask', 'novelti', 'school', 'reopen']",0,en,
132,132,1291716988704890881,2020-08-07,operationsmile,,11-year-old Sophia raised $2000 for us by selling 200 tie-dye masks. She wanted to promote safety during the #COVID19 Pandemic while helping children born with cleft conditions just like her mom. Read more about Sophia’s inspirational story on @WTKR3 pic.twitter.com/UbE9sqHHDu,11,30,['COVID19'],-year-old Sophia raised $2000 for us by selling tie-dye masks. She wanted to promote safety during the Pandemic while helping children born with cleft conditions just like her mom. Read more about Sophias inspirational story on,"['-year-old', 'sophia', 'rais', '$', '2000', 'us', 'sell', 'tie-dy', 'mask', 'she', 'want', 'promot', 'safeti', 'pandem', 'help', 'children', 'born', 'cleft', 'condit', 'like', 'mom', 'read', 'sophia', 'inspir', 'stori']",0,en,
133,133,1291694795728060422,2020-08-07,christianne67,,"Living with face masks 😷 … How to stow them, reuse disposables & more #COVID19 😷 #MaskUp #Education 👨‍👩‍👧‍👧 #PublicHealth #PPE ☠ #DontBeACOVIDIOT pic.twitter.com/Z33YCOMm10",12,16,"['COVID19', 'MaskUp', 'Education', 'PublicHealth', 'PPE', 'DontBeACOVIDIOT']","Living with face masks How to stow them, reuse disposables & more","['live', 'face', 'mask', 'how', 'stow', 'reus', 'dispos', '&']",0,en,
134,134,1294449688293388288,2020-08-14,ashtonpittman,,"Black kids with masks, white kids without masks. I notice this a lot in Mississippi. Early on, the large majority of #COVID19 deaths in Mississippi were among Black people (~40% of the population). But those numbers have trended noticeably more white in recent months. …",12,28,['COVID19'],"Black kids with masks, white kids without masks. I notice this a lot in Mississippi. Early on, the large majority of deaths in Mississippi were among Black people (~40% of the population). But those numbers have trended noticeably more white in recent months.","['black', 'kid', 'mask', 'white', 'kid', 'without', 'mask', 'notic', 'lot', 'mississippi', 'earli', 'larg', 'major', 'death', 'mississippi', 'among', 'black', 'peopl', '~40', '%', 'popul', 'but', 'number', 'trend', 'notic', 'white', 'recent', 'month']",0,en,
135,135,1294271816345645062,2020-08-14,klinicchc,,"We need your help! We are looking for donations of new, reusable cloth masks to share with Klinic clients to help slow the spread of #Covid19. Please donate what you can to our new location at 167 Sherbrook. Your generosity is greatly appreciated! …",24,14,['Covid19'],"We need your help! We are looking for donations of new, reusable cloth masks to share with Klinic clients to help slow the spread of . Please donate what you can to our new location at Sherbrook. Your generosity is greatly appreciated!","['We', 'need', 'help', '!', 'We', 'look', 'donat', 'new', 'reusabl', 'cloth', 'mask', 'share', 'klinic', 'client', 'help', 'slow', 'spread', 'pleas', 'donat', 'new', 'locat', 'sherbrook', 'your', 'generos', 'greatli', 'appreci', '!']",0,en,
136,136,1294256736812048384,2020-08-14,hanigsberg,Holland Bloorview Kids Rehabilitation Hospital,"Have an amazing Friday & keep masking up, physical distancing and maintaining your bubbles. You are rocking this Toronto. Don’t stop now! #MaskUp #COVID19 #FridayFeeling pic.twitter.com/dk4Nrai9dC – at Holland Bloorview Kids Rehabilitation Hospital",8,49,"['MaskUp', 'COVID19', 'FridayFeeling']","Have an amazing Friday & keep masking up, physical distancing and maintaining your bubbles. You are rocking this Toronto. Dont stop now! at Holland Bloorview Kids Rehabilitation Hospital","['have', 'amaz', 'friday', '&', 'keep', 'mask', 'physic', 'distanc', 'maintain', 'bubbl', 'you', 'rock', 'toronto', 'dont', 'stop', '!', 'holland', 'bloorview', 'kid', 'rehabilit', 'hospit']",0,en,
137,137,1294157714898087937,2020-08-14,sharleesmad,,"This is frightening .people who don't wear masks,and frolic to the beach ,close to others,need to wake up covid19 wants too invade. You,infect you ,and kill you",1,6,[],"This is frightening .people who don't wear masks,and frolic to the beach ,close to others,need to wake up covid19 wants too invade. You,infect you ,and kill you","['thi', 'frighten', '.peopl', ""n't"", 'wear', 'mask', 'frolic', 'beach', 'close', 'other', 'need', 'wake', 'covid19', 'want', 'invad', 'you', 'infect', 'kill']",0,en,
138,138,1294138289000071169,2020-08-14,gregbd,,So this is what the leader of our province chooses to tweet about? Having a cold brew in provincial parks? I wonder if these are the same people do refuse to wear a mask during #covid19 ? The reason we have those laws is due to the few who are unable to control driving,0,1,['covid19'],So this is what the leader of our province chooses to tweet about? Having a cold brew in provincial parks? I wonder if these are the same people do refuse to wear a mask during ? The reason we have those laws is due to the few who are unable to control driving,"['So', 'leader', 'provinc', 'choos', 'tweet', 'have', 'cold', 'brew', 'provinci', 'park', 'wonder', 'peopl', 'refus', 'wear', 'mask', 'the', 'reason', 'law', 'due', 'unabl', 'control', 'drive']",0,en,
139,139,1293345337302638592,2020-08-11,jarmstrongbc,,"Hmmm... this grocery store has reopened its buffet. You’re supposed to wear gloves and a mask. Still, do you feel comfortable hitting up a buffet again? #COVID19 pic.twitter.com/f1EVenGdYt",10,30,['COVID19'],"Hmmm... this grocery store has reopened its buffet. Youre supposed to wear gloves and a mask. Still, do you feel comfortable hitting up a buffet again?","['hmmm', '...', 'groceri', 'store', 'reopen', 'buffet', 'your', 'suppos', 'wear', 'glove', 'mask', 'still', 'feel', 'comfort', 'hit', 'buffet']",0,en,
